[0.21014435589313507, 0.1816641241312027, 0.1846308559179306, 0.16572606563568115, 0.12852202355861664, 0.05731087177991867, 0.026644935831427574, 0.02810552902519703, 0.01725144311785698]
[0.23565247654914856, 0.21292321383953094, 0.15702705085277557, 0.16643185913562775, 0.08792542666196823, 0.08720461279153824, 0.020024500787258148, 0.01849018968641758, 0.014320571906864643]
[0.16967445611953735, 0.22220444679260254, 0.17651447653770447, 0.17308442294597626, 0.11380938440561295, 0.07698830217123032, 0.026411598548293114, 0.028251565992832184, 0.013061280362308025]
[0.16671933233737946, 0.20176677405834198, 0.20004135370254517, 0.19353392720222473, 0.10760709643363953, 0.060942601412534714, 0.022490061819553375, 0.02965957671403885, 0.01723920740187168]
[0.1892269402742386, 0.18238508701324463, 0.20084621012210846, 0.162824809551239, 0.1033046692609787, 0.09063231199979782, 0.02719242125749588, 0.02402053214609623, 0.019566966220736504]
[0.17422670125961304, 0.21728195250034332, 0.17431659996509552, 0.1786390244960785, 0.09703543037176132, 0.09305260330438614, 0.030067620798945427, 0.021513795480132103, 0.013866232708096504]
[0.17961157858371735, 0.11667004227638245, 0.18742839992046356, 0.2683592736721039, 0.10330487042665482, 0.07543288916349411, 0.01962931640446186, 0.02825900912284851, 0.021304691210389137]
[0.20512628555297852, 0.22609879076480865, 0.185088112950325, 0.17670494318008423, 0.07639162242412567, 0.07172133028507233, 0.020419877022504807, 0.02426437847316265, 0.014184709638357162]
[0.22651730477809906, 0.18021123111248016, 0.16984182596206665, 0.16401591897010803, 0.10769622027873993, 0.08081982284784317, 0.024784792214632034, 0.03015890158712864, 0.015953989699482918]
[0.20845089852809906, 0.2139483243227005, 0.17757906019687653, 0.1338731199502945, 0.10916614532470703, 0.08012602478265762, 0.03057115338742733, 0.02925393171608448, 0.017031317576766014]
[0.22925667464733124, 0.21052239835262299, 0.15127424895763397, 0.1787615716457367, 0.08912447094917297, 0.07610692083835602, 0.02104700542986393, 0.026294389739632607, 0.017612380906939507]
[0.17309492826461792, 0.2170492708683014, 0.15195120871067047, 0.20184317231178284, 0.11164357513189316, 0.07681737840175629, 0.027659822255373, 0.024954011663794518, 0.014986718073487282]
[0.21467579901218414, 0.1834997832775116, 0.16607610881328583, 0.1867939680814743, 0.1084444671869278, 0.07834933698177338, 0.02243298850953579, 0.027020318433642387, 0.012707196176052094]
[0.18261529505252838, 0.17787161469459534, 0.1982693076133728, 0.15128576755523682, 0.14893965423107147, 0.06474950909614563, 0.029705757275223732, 0.02726597525179386, 0.019297141581773758]
[0.19486938416957855, 0.17904774844646454, 0.15480393171310425, 0.22069920599460602, 0.11113457381725311, 0.07866517454385757, 0.020032638683915138, 0.025895385071635246, 0.014851957559585571]
[0.19616422057151794, 0.2080996185541153, 0.185496985912323, 0.17234180867671967, 0.10476013273000717, 0.07171612977981567, 0.023137642070651054, 0.02333828993141651, 0.014945097267627716]
[0.1875113844871521, 0.22216485440731049, 0.14813725650310516, 0.18103237450122833, 0.10217462480068207, 0.09728831052780151, 0.028004849329590797, 0.021152660250663757, 0.012533716857433319]
[0.18319270014762878, 0.1161065623164177, 0.1917640119791031, 0.2066609412431717, 0.09381665289402008, 0.10308752208948135, 0.03817426413297653, 0.029116522520780563, 0.03808087483048439]
[0.17762550711631775, 0.20082557201385498, 0.17514726519584656, 0.17931558191776276, 0.11425579339265823, 0.08485537022352219, 0.02161230891942978, 0.02457229420542717, 0.021790368482470512]
[0.22655856609344482, 0.16487707197666168, 0.1624811440706253, 0.2035691738128662, 0.10161519795656204, 0.07385197281837463, 0.025061961263418198, 0.027105988934636116, 0.014878988265991211]
[0.19048647582530975, 0.1303343027830124, 0.16827377676963806, 0.26686975359916687, 0.0981089174747467, 0.08194663375616074, 0.02502683736383915, 0.02158629521727562, 0.017366912215948105]
[0.18604280054569244, 0.20591570436954498, 0.17696577310562134, 0.17771901190280914, 0.09204991906881332, 0.083649642765522, 0.026260120794177055, 0.034349869936704636, 0.017047159373760223]
